281,1070,Research & Development,3,4,Medical,386,3,Male,Research Director,3,3,16,3,4,5,2,1
282,635,Sales,1,1,Life Sciences,387,2,Male,Sales Executive,3,1,25,4,3,3,3,11
283,442,Sales,2,2,Life Sciences,388,2,Male,Sales Executive,4,1,18,3,1,3,2,0
284,147,Research & Development,20,2,Technical Degree,389,2,Male,Laboratory Technician,4,3,19,3,4,4,3,0
285,496,Research & Development,11,2,Medical,390,1,Male,Healthcare Representative,1,1,13,3,3,3,3,3
286,1372,Research & Development,1,3,Life Sciences,391,4,Female,Research Scientist,4,1,12,3,2,3,3,5
287,920,Research & Development,24,3,Life Sciences,392,4,Male,Laboratory Technician,3,3,22,4,4,0,1,0
288,688,Research & Development,23,4,Life Sciences,393,4,Male,Healthcare Representative,4,9,14,3,2,2,3,1
289,1449,Research & Development,16,4,Medical,394,1,Male,Laboratory Technician,2,2,13,3,4,2,3,0
290,1117,Research & Development,8,2,Life Sciences,395,4,Female,Research Scientist,4,1,21,4,4,3,3,0
291,636,Research & Development,10,4,Life Sciences,396,3,Female,Research Director,1,9,11,3,4,4,3,1
292,506,Research & Development,3,3,Technical Degree,397,3,Male,Research Scientist,2,4,12,3,4,2,3,7
293,444,Sales,5,3,Marketing,399,4,Female,Sales Representative,2,1,11,3,3,5,2,2
294,950,Sales,4,4,Marketing,401,4,Male,Sales Executive,4,1,12,3,2,0,3,7
295,889,Research & Development,9,3,Medical,403,2,Male,Research Scientist,4,1,12,3,3,3,2,1
296,555,Sales,26,3,Marketing,404,3,Female,Sales Executive,2,5,14,3,4,2,4,4
297,230,Research & Development,3,3,Life Sciences,405,3,Male,Laboratory Technician,3,1,13,3,3,2,3,0
298,1232,Sales,16,3,Marketing,406,3,Male,Sales Executive,2,0,15,3,3,3,2,6
299,566,Research & Development,18,4,Life Sciences,407,3,Male,Laboratory Technician,4,4,18,3,4,2,3,0
300,1302,Research & Development,2,3,Medical,408,4,Male,Manufacturing Director,2,5,18,3,4,3,3,1
301,334,Sales,2,4,Life Sciences,410,4,Male,Manager,2,1,19,3,2,2,3,0
302,812,Sales,10,3,Medical,411,4,Female,Sales Representative,3,1,12,3,1,2,3,0
303,1476,Research & Development,16,2,Medical,412,2,Male,Healthcare Representative,1,0,19,3,3,2,3,0
304,218,Sales,7,3,Technical Degree,416,2,Male,Sales Executive,4,4,11,3,2,3,2,7
305,1132,Research & Development,1,3,Medical,417,3,Male,Healthcare Representative,4,0,17,3,1,5,2,3
306,1105,Research & Development,24,4,Life Sciences,419,2,Female,Laboratory Technician,2,7,15,3,3,3,3,0
307,906,Sales,7,3,Life Sciences,420,4,Male,Sales Executive,3,1,14,3,3,3,2,4
308,849,Research & Development,25,2,Life Sciences,421,1,Female,Research Director,2,3,17,3,3,2,3,0
309,390,Research & Development,1,4,Life Sciences,422,4,Male,Healthcare Representative,3,2,13,3,4,2,3,1
310,691,Research & Development,5,4,Technical Degree,423,3,Male,Research Scientist,4,0,12,3,3,4,3,0
311,106,Human Resources,2,3,Human Resources,424,1,Male,Human Resources,1,3,12,3,4,1,3,1
312,1249,Research & Development,7,3,Life Sciences,425,1,Male,Laboratory Technician,1,1,18,3,1,2,3,9
313,192,Research & Development,2,4,Life Sciences,426,3,Male,Research Scientist,4,0,18,3,2,2,1,2
314,553,Research & Development,5,4,Life Sciences,428,4,Female,Manager,2,6,11,3,2,2,3,8
315,117,Research & Development,10,1,Medical,429,3,Male,Manager,1,1,14,3,4,3,3,11
316,185,Research & Development,10,4,Life Sciences,430,3,Female,Laboratory Technician,4,0,19,3,1,5,3,1
317,1091,Research & Development,1,2,Technical Degree,431,3,Female,Healthcare Representative,3,7,12,3,4,2,3,0
318,723,Research & Development,8,4,Medical,433,3,Male,Research Scientist,2,2,15,3,1,3,2,7
319,1220,Research & Development,5,3,Life Sciences,434,3,Female,Research Scientist,2,1,12,3,2,2,2,1
320,588,Sales,8,2,Technical Degree,436,3,Female,Sales Executive,2,1,11,3,4,2,3,11
321,1377,Sales,2,3,Life Sciences,437,4,Male,Sales Executive,3,1,11,3,1,3,3,0
322,691,Sales,7,3,Marketing,438,4,Male,Sales Executive,4,4,12,3,4,3,3,1
323,1018,Research & Development,2,4,Medical,439,1,Female,Research Scientist,4,7,16,3,3,0,2,0
324,1157,Research & Development,2,4,Medical,440,1,Male,Research Scientist,4,5,13,3,4,4,2,2
325,1275,Research & Development,28,2,Medical,441,4,Female,Research Scientist,4,1,13,3,4,2,3,1
326,798,Research & Development,7,2,Life Sciences,442,3,Female,Manufacturing Director,3,1,24,4,1,2,3,8
327,672,Research & Development,7,2,Medical,444,3,Male,Manager,4,1,15,3,1,2,3,13
328,1162,Sales,3,2,Medical,445,4,Female,Sales Executive,3,4,18,3,1,3,2,0
329,508,Sales,10,3,Marketing,446,2,Male,Sales Executive,4,3,14,3,3,6,2,0
330,1482,Research & Development,5,5,Life Sciences,447,4,Male,Research Director,3,4,11,3,2,2,3,1
331,559,Research & Development,10,4,Life Sciences,448,3,Female,Laboratory Technician,3,1,11,3,2,3,4,0
332,210,Sales,1,1,Marketing,449,3,Male,Sales Executive,2,0,13,3,4,0,3,1
333,928,Research & Development,20,4,Life Sciences,450,4,Female,Research Scientist,3,3,12,3,4,4,2,0
334,1001,Research & Development,7,3,Life Sciences,451,3,Female,Healthcare Representative,1,8,16,3,1,1,2,0
335,549,Research & Development,8,4,Other,452,4,Male,Research Scientist,4,9,14,3,1,3,3,9
336,1124,Sales,1,2,Medical,453,2,Male,Sales Executive,4,2,22,4,3,2,2,0
337,318,Research & Development,8,4,Other,454,2,Male,Laboratory Technician,1,1,11,3,4,4,2,0
338,738,Research & Development,9,5,Other,455,2,Male,Laboratory Technician,4,0,17,3,3,2,3,2
339,570,Sales,5,3,Marketing,456,4,Female,Sales Executive,3,1,13,3,3,2,3,1
340,1130,Sales,8,4,Marketing,458,2,Female,Sales Executive,2,1,18,3,1,3,3,0
341,1192,Research & Development,5,2,Medical,460,4,Male,Manufacturing Director,4,7,16,3,3,2,2,0
342,343,Research & Development,15,2,Life Sciences,461,3,Male,Research Director,4,0,14,3,2,3,3,2
343,1232,Research & Development,7,4,Medical,462,3,Female,Manufacturing Director,4,1,14,3,3,2,2,4
344,144,Sales,10,1,Marketing,463,4,Female,Sales Executive,2,1,14,3,1,2,3,1
345,1296,Research & Development,5,4,Technical Degree,464,3,Male,Manufacturing Director,2,0,13,3,4,5,3,0
346,1309,Research & Development,26,1,Life Sciences,465,3,Male,Research Scientist,4,1,12,3,3,2,2,0
347,483,Research & Development,6,3,Medical,466,4,Male,Manufacturing Director,2,6,15,3,4,3,3,1
348,1309,Sales,4,1,Medical,467,2,Male,Sales Representative,3,3,19,3,1,3,3,0
349,810,Research & Development,23,5,Life Sciences,468,1,Female,Research Director,4,2,14,3,2,2,3,0
350,746,Sales,2,3,Life Sciences,469,4,Male,Sales Executive,3,1,14,3,1,3,2,0
351,544,Human Resources,2,1,Technical Degree,470,3,Male,Human Resources,3,0,11,3,3,5,3,1
352,1062,Research & Development,2,3,Medical,471,3,Female,Laboratory Technician,2,1,13,3,3,4,3,0
353,530,Sales,29,1,Medical,473,1,Female,Manager,3,3,21,4,2,3,1,0
354,1319,Research & Development,6,3,Medical,474,3,Male,Research Scientist,1,4,13,3,1,2,3,6
355,641,Sales,25,2,Technical Degree,475,4,Female,Sales Executive,3,7,12,3,2,2,4,2
356,933,Sales,1,3,Life Sciences,476,3,Male,Sales Executive,3,1,17,3,2,3,3,7
357,1332,Research & Development,2,4,Other,477,1,Male,Healthcare Representative,4,3,23,4,2,6,3,0
358,756,Sales,1,1,Technical Degree,478,1,Female,Sales Representative,2,1,11,3,3,3,3,1
359,845,Sales,1,5,Medical,479,4,Female,Sales Executive,4,4,15,3,2,6,3,0
360,541,Sales,3,4,Medical,481,1,Male,Sales Executive,4,4,11,3,1,2,3,1
361,593,Research & Development,1,4,Medical,482,4,Male,Healthcare Representative,3,2,11,3,3,2,3,1
362,1171,Research & Development,10,4,Life Sciences,483,4,Female,Laboratory Technician,3,3,13,3,3,3,3,1
363,895,Sales,9,2,Medical,484,1,Male,Sales Representative,4,1,24,4,3,3,2,2
364,350,Sales,5,3,Marketing,485,4,Female,Sales Representative,3,1,13,3,2,2,3,0
365,921,Research & Development,10,3,Medical,486,3,Female,Laboratory Technician,1,6,20,4,2,3,3,0
366,1144,Research & Development,7,4,Medical,487,3,Female,Manufacturing Director,3,2,14,3,3,2,4,0
367,143,Sales,4,3,Marketing,488,1,Male,Sales Executive,2,1,18,3,3,5,3,7
368,1046,Research & Development,10,3,Technical Degree,491,4,Male,Healthcare Representative,4,6,15,3,4,2,3,1
369,575,Sales,22,2,Marketing,492,3,Male,Sales Executive,3,2,12,3,1,6,3,1
370,408,Research & Development,9,4,Life Sciences,493,3,Male,Research Scientist,2,0,16,3,4,5,3,2
371,156,Sales,12,3,Life Sciences,494,3,Female,Sales Representative,2,1,15,3,4,0,3,0
372,1283,Research & Development,23,3,Life Sciences,495,4,Male,Research Scientist,4,9,16,3,4,4,3,1
373,755,Research & Development,9,4,Life Sciences,496,3,Male,Healthcare Representative,2,9,19,3,3,5,3,0
374,1469,Research & Development,1,2,Medical,497,4,Male,Laboratory Technician,2,1,11,3,2,2,3,0
375,304,Sales,9,4,Life Sciences,498,2,Male,Sales Executive,4,1,16,3,4,1,3,0
376,1261,Research & Development,7,3,Other,499,2,Male,Healthcare Representative,3,8,24,4,3,2,3,0
377,1178,Sales,14,2,Life Sciences,500,3,Female,Sales Executive,4,4,11,3,3,2,2,0
378,329,Research & Development,2,3,Life Sciences,501,4,Female,Research Scientist,3,4,13,3,2,3,3,2
379,1362,Sales,19,3,Marketing,502,1,Male,Sales Executive,4,8,13,3,2,3,2,0
380,1311,Research & Development,2,3,Life Sciences,505,3,Female,Manager,4,2,13,3,3,2,3,1
381,1371,Sales,10,4,Marketing,507,4,Female,Sales Executive,3,1,12,3,4,2,4,0
382,202,Sales,2,1,Technical Degree,508,3,Male,Sales Representative,2,1,18,3,1,3,3,0
383,575,Research & Development,3,1,Technical Degree,510,3,Male,Research Scientist,1,0,22,4,3,2,3,0
384,253,Research & Development,11,3,Medical,511,1,Female,Research Scientist,2,1,13,3,4,1,3,1
385,164,Sales,2,2,Medical,513,2,Male,Sales Executive,3,1,13,3,2,2,3,9
386,464,Research & Development,4,3,Technical Degree,514,3,Male,Research Scientist,4,9,23,4,3,4,3,0
387,1107,Research & Development,14,3,Life Sciences,515,4,Female,Laboratory Technician,1,1,12,3,3,2,2,12
388,759,Sales,2,2,Marketing,516,4,Female,Sales Executive,2,7,12,3,3,5,3,1
389,201,Research & Development,1,4,Life Sciences,517,2,Female,Laboratory Technician,1,3,16,3,2,5,3,1
390,1305,Research & Development,10,4,Life Sciences,518,3,Male,Manufacturing Director,2,2,12,3,4,2,2,0
391,982,Research & Development,12,3,Life Sciences,520,1,Male,Research Director,2,1,11,3,3,3,3,3
392,555,Research & Development,2,3,Medical,521,2,Female,Laboratory Technician,3,6,22,4,2,3,3,0
393,821,Research & Development,5,2,Medical,522,1,Male,Research Director,1,4,11,3,3,4,2,1
394,1381,Sales,4,4,Marketing,523,3,Female,Sales Executive,3,9,15,3,1,3,3,1
395,480,Research & Development,7,2,Medical,524,2,Female,Manufacturing Director,1,1,12,3,2,5,1,3
396,313,Research & Development,21,3,Medical,525,4,Male,Laboratory Technician,4,7,20,4,1,1,3,1
397,1473,Research & Development,8,4,Other,526,3,Female,Healthcare Representative,3,4,14,3,4,3,3,0
398,891,Sales,4,2,Life Sciences,527,2,Female,Sales Executive,4,1,11,3,2,3,3,1
399,1063,Research & Development,25,5,Medical,529,2,Female,Research Scientist,3,3,15,3,1,2,3,10
400,329,Research & Development,1,2,Life Sciences,530,4,Male,Laboratory Technician,1,1,12,3,3,3,3,3
401,1218,Research & Development,1,1,Life Sciences,531,2,Male,Manager,3,1,14,3,3,3,3,1
402,906,Sales,6,3,Life Sciences,532,3,Female,Sales Executive,1,9,11,3,4,0,2,7
403,1082,Sales,12,3,Technical Degree,533,2,Female,Sales Executive,3,0,11,3,2,6,3,4
404,645,Sales,1,3,Marketing,534,2,Male,Sales Executive,1,1,16,3,3,2,3,0
405,1300,Research & Development,17,2,Medical,536,3,Male,Laboratory Technician,1,1,12,3,4,2,3,1
406,688,Research & Development,3,3,Medical,538,1,Male,Laboratory Technician,1,5,13,3,3,5,3,0
407,319,Research & Development,3,3,Medical,543,4,Male,Manufacturing Director,3,2,14,3,3,4,3,0
408,192,Research & Development,10,2,Life Sciences,544,1,Male,Research Scientist,4,3,21,4,4,3,2,0
409,1490,Research & Development,4,2,Life Sciences,546,4,Female,Manager,4,2,13,3,4,2,1,1
410,532,Research & Development,29,2,Life Sciences,547,1,Female,Research Scientist,3,2,11,3,2,3,3,0
411,317,Research & Development,2,3,Life Sciences,548,3,Female,Manufacturing Director,4,2,20,4,3,2,3,0
412,422,Research & Development,7,3,Life Sciences,549,1,Female,Manager,1,5,11,3,4,5,1,11
413,1485,Research & Development,18,3,Medical,550,3,Female,Manufacturing Director,3,2,14,3,3,5,2,0
414,1368,Research & Development,28,4,Technical Degree,551,4,Female,Healthcare Representative,4,0,11,3,4,4,4,0
415,1448,Sales,1,1,Technical Degree,554,1,Female,Sales Representative,2,1,16,3,2,4,3,1
416,296,Sales,6,2,Marketing,555,4,Female,Sales Representative,3,0,16,3,4,3,2,1
417,1490,Research & Development,2,2,Life Sciences,556,4,Male,Laboratory Technician,4,1,23,4,3,3,3,0
418,1398,Sales,2,4,Life Sciences,558,3,Female,Manager,3,0,14,3,4,2,3,1
419,1349,Research & Development,23,3,Life Sciences,560,1,Female,Research Scientist,4,1,22,4,2,3,1,0
420,1400,Research & Development,3,3,Life Sciences,562,3,Male,Laboratory Technician,4,4,15,3,3,3,1,1
421,986,Research & Development,3,4,Medical,564,2,Male,Research Director,3,1,18,3,3,2,3,0
422,408,Research & Development,25,5,Technical Degree,565,3,Female,Research Scientist,2,5,16,3,2,2,4,1
423,489,Human Resources,2,2,Technical Degree,566,1,Male,Human Resources,4,1,12,3,3,3,4,0
424,1398,Sales,22,4,Other,567,3,Female,Sales Executive,1,0,11,3,3,3,3,7
425,210,Sales,29,3,Marketing,568,1,Male,Manager,4,3,12,3,3,3,2,0
426,1099,Research & Development,29,4,Life Sciences,569,2,Male,Manager,3,0,15,3,2,2,3,15
427,1116,Research & Development,2,3,Medical,571,3,Female,Laboratory Technician,4,0,14,3,3,2,2,6
428,1499,Sales,28,3,Marketing,573,3,Female,Sales Executive,1,4,19,3,4,5,4,13
429,983,Research & Development,2,2,Medical,574,1,Female,Manufacturing Director,4,5,13,3,3,2,3,0
430,1009,Research & Development,2,3,Life Sciences,575,1,Male,Research Director,3,6,13,3,3,2,1,0
431,144,Research & Development,22,3,Life Sciences,577,4,Male,Laboratory Technician,3,0,15,3,3,2,3,4
432,548,Research & Development,8,4,Life Sciences,578,3,Female,Laboratory Technician,3,7,11,3,3,3,3,0
433,1303,Research & Development,2,4,Life Sciences,579,4,Male,Research Scientist,3,3,12,3,3,3,3,5
434,1125,Sales,10,3,Marketing,580,3,Female,Sales Executive,4,2,19,3,3,3,3,1
435,1274,Research & Development,9,1,Life Sciences,581,3,Male,Manufacturing Director,2,1,25,4,4,6,4,0
436,1277,Research & Development,15,1,Medical,582,2,Male,Manager,3,7,12,3,4,2,4,7
437,587,Research & Development,10,1,Medical,584,1,Male,Laboratory Technician,4,7,13,3,1,2,3,1
438,413,Sales,7,1,Marketing,585,4,Male,Sales Representative,2,0,14,3,1,3,3,1
439,1276,Research & Development,16,3,Life Sciences,586,4,Male,Healthcare Representative,3,4,12,3,3,2,3,0
440,534,Research & Development,20,3,Life Sciences,587,1,Male,Healthcare Representative,3,3,12,3,1,2,3,0
441,988,Human Resources,23,3,Human Resources,590,2,Female,Human Resources,1,9,15,3,3,2,3,0
442,1474,Research & Development,5,2,Other,591,2,Male,Laboratory Technician,3,4,17,3,4,4,3,2
443,635,Sales,10,4,Medical,592,2,Male,Sales Executive,4,1,14,3,4,3,2,9
444,1368,Research & Development,4,1,Technical Degree,593,3,Male,Laboratory Technician,3,5,16,3,3,3,3,1
445,163,Sales,2,5,Marketing,595,2,Female,Sales Executive,4,2,14,3,1,2,3,6
446,1117,Sales,18,5,Life Sciences,597,1,Female,Manager,2,3,23,4,4,2,3,7
447,267,Sales,10,2,Life Sciences,599,4,Male,Sales Executive,4,7,14,3,4,3,3,1
448,619,Sales,1,3,Marketing,600,2,Male,Sales Executive,3,9,11,3,3,2,3,6
449,302,Research & Development,6,3,Life Sciences,601,2,Female,Manufacturing Director,3,7,15,3,3,3,3,5
450,443,Research & Development,8,1,Life Sciences,602,3,Female,Laboratory Technician,3,1,11,3,1,3,3,0
451,828,Sales,2,1,Life Sciences,604,2,Male,Sales Executive,4,4,13,3,3,2,4,0
452,319,Research & Development,24,3,Medical,605,4,Male,Manufacturing Director,1,1,21,4,4,5,2,5
453,561,Sales,2,3,Other,606,4,Male,Sales Executive,2,0,19,3,2,3,4,3
454,426,Human Resources,17,4,Life Sciences,608,2,Female,Human Resources,3,0,11,3,2,2,2,1
455,232,Research & Development,19,3,Technical Degree,611,4,Male,Manufacturing Director,4,4,12,3,2,2,4,1
456,922,Research & Development,1,5,Medical,612,1,Female,Research Director,3,4,19,3,3,2,3,0
457,688,Sales,7,3,Life Sciences,613,3,Male,Manager,4,9,21,4,3,3,2,0
458,1306,Sales,5,3,Marketing,614,2,Male,Sales Representative,2,1,14,3,4,3,3,0
459,1094,Sales,28,3,Other,615,3,Male,Sales Executive,1,3,15,3,3,2,3,0
460,509,Research & Development,2,4,Other,616,1,Female,Healthcare Representative,3,2,17,3,1,3,3,0
461,775,Sales,29,2,Medical,618,1,Male,Sales Executive,3,5,12,3,1,5,3,0
462,195,Sales,1,3,Medical,620,1,Female,Sales Executive,3,1,16,3,4,3,3,0
463,258,Sales,21,4,Life Sciences,621,4,Male,Sales Executive,4,1,12,3,4,3,3,5
464,471,Research & Development,24,3,Technical Degree,622,3,Male,Laboratory Technician,4,1,18,3,2,3,1,0
465,799,Research & Development,1,3,Technical Degree,623,2,Female,Manufacturing Director,4,4,17,3,4,3,4,1
466,1034,Research & Development,18,1,Medical,624,1,Female,Healthcare Representative,3,5,11,3,4,3,2,1
467,1276,Sales,2,5,Life Sciences,625,2,Female,Manager,1,7,16,3,2,2,3,11
468,142,Sales,9,4,Medical,626,1,Male,Sales Executive,2,1,13,3,4,6,3,7
469,956,Research & Development,6,2,Technical Degree,630,4,Male,Research Scientist,1,3,12,3,2,3,3,6
470,1474,Sales,11,4,Other,631,4,Male,Sales Executive,3,8,12,3,4,2,3,1
471,535,Sales,24,3,Medical,632,4,Male,Sales Representative,4,0,13,3,3,3,3,2
472,1495,Research & Development,10,3,Medical,634,3,Female,Healthcare Representative,3,3,19,3,3,4,3,0
473,446,Research & Development,1,4,Life Sciences,635,2,Female,Manufacturing Director,2,6,12,3,2,2,2,4
474,1245,Research & Development,18,4,Life Sciences,638,4,Male,Research Director,3,1,17,3,3,5,3,0
475,691,Research & Development,23,3,Medical,639,2,Male,Research Scientist,4,1,11,3,2,3,3,1
476,703,Sales,28,2,Marketing,641,1,Male,Sales Executive,2,1,20,4,4,5,4,1
477,823,Research & Development,17,2,Other,643,4,Male,Laboratory Technician,2,1,21,4,4,2,3,0
478,1246,Human Resources,3,3,Medical,644,1,Male,Manager,2,1,11,3,3,2,3,10
479,622,Sales,13,1,Medical,645,2,Male,Sales Representative,3,1,11,3,3,1,3,0
480,1287,Research & Development,7,3,Life Sciences,647,1,Female,Laboratory Technician,3,1,16,3,4,4,3,1
481,448,Sales,12,4,Life Sciences,648,2,Male,Sales Representative,1,1,18,3,3,2,4,0
482,254,Research & Development,1,2,Life Sciences,649,2,Male,Research Scientist,4,1,13,3,4,3,3,1
483,1365,Sales,13,4,Medical,650,2,Male,Sales Executive,1,2,17,3,3,2,1,1
484,538,Research & Development,25,2,Other,652,1,Male,Laboratory Technician,4,4,14,3,4,3,3,0
485,525,Sales,6,4,Medical,653,1,Male,Sales Executive,4,4,22,4,4,4,4,5
486,798,Research & Development,6,4,Medical,655,1,Female,Research Scientist,3,0,12,3,3,5,2,0
487,558,Sales,2,3,Marketing,656,4,Male,Sales Executive,3,4,11,3,3,3,2,1
488,959,Research & Development,1,3,Life Sciences,657,4,Female,Research Scientist,2,1,13,3,4,0,4,0
489,622,Research & Development,2,4,Life Sciences,659,3,Female,Healthcare Representative,4,1,13,3,2,4,3,2
490,782,Research & Development,6,4,Other,661,2,Male,Research Director,4,4,14,3,3,3,2,0
491,362,Research & Development,1,1,Life Sciences,662,3,Female,Research Scientist,1,3,17,3,4,3,2,0
492,1001,Research & Development,9,5,Medical,663,4,Male,Laboratory Technician,3,3,13,3,2,3,3,4
493,1236,Research & Development,1,4,Life Sciences,664,4,Female,Manager,1,7,11,3,1,3,1,0
494,1112,Human Resources,1,4,Life Sciences,665,1,Female,Human Resources,3,4,11,3,2,1,4,0
495,204,Sales,14,3,Technical Degree,666,3,Female,Sales Representative,3,1,18,3,4,3,3,0
496,1420,Sales,2,1,Marketing,667,3,Male,Sales Representative,1,0,11,3,2,3,3,0
497,1343,Sales,22,1,Technical Degree,669,3,Male,Sales Representative,3,1,11,3,3,2,3,1
498,1315,Research & Development,3,4,Other,671,4,Male,Manager,4,4,12,3,1,2,4,0
499,604,Research & Development,6,1,Medical,675,1,Male,Research Scientist,3,0,20,4,4,3,3,2
500,1216,Sales,8,4,Marketing,677,3,Male,Sales Executive,3,0,12,3,4,3,3,1
501,646,Research & Development,9,4,Life Sciences,679,1,Female,Research Scientist,4,1,12,3,4,2,2,0
502,160,Research & Development,3,3,Medical,680,3,Female,Research Scientist,3,1,20,4,3,2,3,0
503,238,Sales,1,1,Medical,682,4,Female,Sales Executive,1,7,20,4,4,2,4,8
504,1397,Research & Development,1,5,Life Sciences,683,2,Male,Research Scientist,4,1,12,3,4,4,2,8
505,306,Sales,26,4,Life Sciences,684,1,Female,Sales Executive,1,2,14,3,4,4,3,0
506,991,Research & Development,6,3,Life Sciences,686,3,Female,Laboratory Technician,4,1,13,3,3,2,3,0
507,482,Research & Development,3,3,Other,689,3,Male,Manufacturing Director,3,1,15,3,3,2,3,7
508,1176,Sales,3,2,Medical,690,2,Female,Sales Executive,3,1,14,3,1,5,2,1
509,1017,Research & Development,6,4,Life Sciences,691,2,Male,Research Scientist,4,1,13,3,2,3,3,11
510,1296,Research & Development,6,3,Life Sciences,692,3,Male,Healthcare Representative,4,3,23,4,3,2,1,4
511,397,Human Resources,19,4,Medical,698,3,Male,Human Resources,2,2,15,3,3,1,4,7
512,913,Research & Development,9,2,Medical,699,2,Male,Manufacturing Director,2,2,11,3,3,2,3,0
513,1115,Research & Development,3,4,Medical,700,1,Male,Research Scientist,4,0,13,3,4,0,3,1
514,1362,Research & Development,10,1,Medical,701,4,Male,Research Scientist,3,1,11,3,4,5,3,1
515,1076,Research & Development,3,3,Life Sciences,702,1,Male,Research Scientist,1,1,11,3,1,3,3,9
516,727,Research & Development,3,3,Life Sciences,704,3,Male,Laboratory Technician,3,1,18,3,3,3,3,0
517,885,Research & Development,4,3,Medical,705,1,Male,Research Scientist,1,2,16,3,1,3,4,0
518,810,Sales,8,3,Life Sciences,707,4,Male,Sales Executive,2,0,22,4,3,4,3,1
519,243,Sales,7,4,Marketing,709,4,Female,Sales Executive,4,0,20,4,1,2,3,0
520,806,Research & Development,1,4,Life Sciences,710,2,Male,Research Scientist,4,1,18,3,4,5,3,2
521,817,Sales,2,1,Marketing,712,2,Male,Sales Executive,2,3,12,3,4,3,3,2
522,1410,Sales,3,1,Medical,714,4,Female,Sales Executive,4,1,20,4,2,3,3,0
523,1225,Research & Development,10,2,Life Sciences,715,4,Male,Research Scientist,4,3,17,3,1,2,3,0
524,1207,Research & Development,28,1,Medical,716,4,Male,Laboratory Technician,3,1,11,3,3,3,3,3
525,1442,Research & Development,9,3,Medical,717,4,Female,Healthcare Representative,2,1,14,3,2,3,4,7
526,693,Sales,3,2,Life Sciences,720,1,Female,Sales Executive,3,9,14,3,1,3,3,2
527,408,Research & Development,2,4,Technical Degree,721,4,Female,Healthcare Representative,3,1,11,3,1,4,3,11
528,929,Sales,10,3,Marketing,722,4,Male,Sales Executive,4,1,12,3,4,2,2,0
529,562,Sales,8,2,Technical Degree,723,2,Male,Sales Executive,3,3,14,3,1,4,3,1
530,827,Research & Development,1,4,Life Sciences,724,2,Female,Healthcare Representative,4,0,13,3,3,4,2,1
531,608,Research & Development,1,2,Life Sciences,725,3,Female,Manufacturing Director,1,1,11,3,4,3,3,0
532,1018,Research & Development,3,2,Life Sciences,727,3,Female,Research Director,4,3,15,3,4,6,3,7
533,703,Sales,14,4,Marketing,728,4,Male,Sales Executive,1,2,12,3,4,2,3,1
534,580,Sales,5,4,Life Sciences,729,4,Male,Sales Executive,1,5,21,4,3,2,3,1
535,970,Research & Development,7,3,Life Sciences,730,3,Male,Research Director,3,3,19,3,3,3,3,1
536,427,Human Resources,10,4,Human Resources,731,2,Male,Manager,4,3,15,3,2,2,2,12
537,1179,Sales,16,4,Marketing,732,1,Male,Sales Executive,1,8,14,3,4,1,3,2
538,294,Research & Development,10,2,Life Sciences,733,4,Male,Manufacturing Director,1,1,21,4,3,4,2,1
539,314,Human Resources,1,3,Human Resources,734,4,Male,Manager,3,1,12,3,2,3,3,2
540,316,Sales,8,4,Marketing,738,4,Male,Sales Representative,2,7,15,3,4,2,3,2
541,654,Research & Development,1,2,Life Sciences,741,1,Female,Research Scientist,2,7,13,3,4,4,3,3
542,427,Research & Development,8,3,Life Sciences,742,1,Female,Research Director,1,9,14,3,1,2,3,0
543,168,Research & Development,1,3,Life Sciences,743,3,Female,Manufacturing Director,3,4,14,3,4,4,4,0
544,381,Research & Development,24,3,Medical,744,1,Male,Laboratory Technician,3,2,14,3,3,5,3,1
545,217,Sales,3,3,Medical,746,4,Female,Sales Executive,3,9,12,3,4,2,2,11
546,501,Sales,27,5,Marketing,747,3,Male,Sales Executive,4,7,23,4,4,2,2,7
547,1396,Sales,10,3,Life Sciences,749,3,Male,Sales Representative,3,1,11,3,3,6,3,0
548,933,Research & Development,19,3,Medical,752,3,Male,Research Scientist,3,6,12,3,4,2,3,2
549,775,Sales,15,3,Life Sciences,754,4,Male,Sales Executive,4,3,18,3,3,5,3,2
550,970,Research & Development,8,2,Medical,757,2,Female,Healthcare Representative,3,3,11,3,4,2,3,4
551,650,Research & Development,9,1,Medical,758,2,Male,Laboratory Technician,1,1,14,3,4,2,4,0
552,141,Human Resources,3,3,Human Resources,760,3,Female,Human Resources,2,9,15,3,3,3,1,3
553,832,Research & Development,9,3,Medical,762,3,Male,Healthcare Representative,4,7,11,3,3,1,2,1
554,804,Research & Development,2,1,Medical,763,4,Female,Research Scientist,4,0,20,4,4,2,2,2
555,975,Research & Development,7,3,Medical,764,4,Female,Healthcare Representative,1,8,19,3,1,2,1,0
556,1090,Sales,10,3,Marketing,766,4,Male,Sales Representative,2,1,14,3,4,2,3,2
557,346,Research & Development,6,3,Life Sciences,769,4,Male,Laboratory Technician,4,2,17,3,4,4,3,2
558,1225,Research & Development,2,4,Life Sciences,771,4,Female,Healthcare Representative,1,2,11,3,1,2,4,0
559,430,Research & Development,24,4,Life Sciences,772,1,Male,Laboratory Technician,4,1,15,3,4,2,3,4
560,268,Research & Development,2,5,Medical,773,4,Male,Research Scientist,3,6,13,3,2,0,1,0
561,167,Research & Development,8,5,Life Sciences,775,2,Female,Manufacturing Director,1,3,14,3,3,3,3,0
562,621,Sales,3,4,Marketing,776,3,Male,Manager,1,1,11,3,1,3,4,1
